1,1,0.1
1,1,0.12521
1,1,0.15063
1,1,0.17334
1,1,0.19581
1,1,0.22075
1,1,0.24545
1,1,0.26863
1,1,0.29446
1,1,0.31882
1,1,0.3433
1,1,0.36795
1,1,0.39319
1,1,0.41937
1,1,0.44338
1,1,0.4656
1,1,0.49116
1,1,0.51435
1,1,0.54019
1,1,0.5638
1,1,0.58993
1,1,0.61328
1,1,0.63625
1,1,0.66174
1,1,0.6844
1,1,0.70956
1,1,0.73441
1,1,0.75856
1,1,0.78247
1,1,0.8093
1,1,0.83317
1,1,0.85726
1,1,0.88044
1,1,0.90378
1,1,0.92739
1,1,0.9538
1,1,0.97765
1,1,1.0011
1,1,1.0249
1,1,1.0501
1,1,1.0728
1,1,1.0979
1,1,1.1206
1,1,1.1448
1,1,1.1669
1,1,1.1919
1,1,1.217
1,1,1.2405
1,1,1.2652
1,1,1.2898
1,1,1.3155
1,1,1.34
1,1,1.3656
1,1,1.3897
1,1,1.4133
1,1,1.4376
1,1,1.4616
1,1,1.487
1,1,1.5113
1,1,1.5346
1,1,1.5587
1,1,1.5845
1,1,1.6083
1,1,1.6318
1,1,1.6574
1,1,1.6818
1,1,1.7057
1,1,1.7291
1,1,1.7516
1,1,1.7761
1,1,1.8001
1,1,1.8248
1,1,1.8474
1,1,1.8733
1,1,1.8982
1,1,1.9206
1,1,1.9462
1,1,1.9698
1,1,1.9945
1,1,2.0191
1,1,2.0424
1,1,2.0632
1,1,2.0882
1,1,2.1121
1,1,2.1357
1,1,2.1605
1,1,2.184
1,1,2.2092
1,1,2.2337
1,1,2.2568
1,1,2.2821
1,1,2.307
1,1,2.3329
1,1,2.3561
1,1,2.3794
1,1,2.4041
1,1,2.4292
1,1,2.4545
1,1,2.4789
1,1,2.5029
1,1,2.528
1,1,2.5547
1,1,2.5801
1,1,2.6046
1,1,2.6282
1,1,2.6531
1,1,2.6769
1,1,2.7015
1,1,2.7267
1,1,2.7522
1,1,2.7772
1,1,2.8032
1,1,2.8298
1,1,2.8518
1,1,2.874
1,1,2.8972
1,1,2.9191
1,1,2.943
1,1,2.9669
1,1,2.9915
1,1,3.0162
1,1,3.0397
1,1,3.063
1,1,3.0883
1,1,3.1122
1,1,3.1348
1,1,3.1591
1,1,3.1837
1,1,3.2075
1,1,3.2327
1,1,3.2573
1,1,3.2813
1,1,3.3056
1,1,3.3305
1,1,3.3543
1,1,3.3773
1,1,3.4015
1,1,3.4259
1,1,3.4509
1,1,3.4752
1,1,3.4989
1,1,3.524
1,1,3.5482
1,1,3.5735
1,1,3.5977
1,1,3.622
1,1,3.6462
1,1,3.6694
1,1,3.6926
1,1,3.7158
1,1,3.7423
1,1,3.7664
1,1,3.7918
1,1,3.8166
1,1,3.8432
1,1,3.8686
1,1,3.8914
1,1,3.9154
1,1,3.9408
1,1,3.9655
1,1,3.9925
1,1,4.0168
1,1,4.0392
1,1,4.0641
1,1,4.0873
1,1,4.1117
1,1,4.1373
1,1,4.162
1,1,4.1867
1,1,4.2108
1,1,4.235
1,1,4.2592
1,1,4.2801
1,1,4.3049
1,1,4.3304
1,1,4.3531
1,1,4.3756
1,1,4.4007
1,1,4.4232
1,1,4.4455
1,1,4.4708
1,1,4.4943
1,1,4.5201
1,1,4.5429
1,1,4.5665
1,1,4.5911
1,1,4.6161
1,1,4.641
1,1,4.6655
1,1,4.6896
1,1,4.7132
1,1,4.7381
1,1,4.7619
1,1,4.7868
1,1,4.8124
1,1,4.834
1,1,4.8605
1,1,4.8841
1,1,4.91
1,1,4.9362
1,1,4.9588
1,1,4.9833
1,1,5.0118
1,1,5.0359
1,1,5.0608
1,1,5.0856
