1,1,0.1
1,1,0.12023
1,1,0.14
1,1,0.15904
1,1,0.17913
1,1,0.19887
1,1,0.22118
1,1,0.24137
1,1,0.2612
1,1,0.28119
1,1,0.30057
1,1,0.32265
1,1,0.34328
1,1,0.36336
1,1,0.38448
1,1,0.40445
1,1,0.42435
1,1,0.44379
1,1,0.46318
1,1,0.48478
1,1,0.50555
1,1,0.52564
1,1,0.54734
1,1,0.56737
1,1,0.58766
1,1,0.60624
1,1,0.62671
1,1,0.64526
1,1,0.66428
1,1,0.68523
1,1,0.70558
1,1,0.7247
1,1,0.74431
1,1,0.76456
1,1,0.78478
1,1,0.80307
1,1,0.82187
1,1,0.84009
1,1,0.86002
1,1,0.8783
1,1,0.899
1,1,0.918
1,1,0.93689
1,1,0.95868
1,1,0.98084
1,1,1
1,1,1.02
1,1,1.0419
1,1,1.0614
1,1,1.0831
1,1,1.1039
1,1,1.124
1,1,1.1436
1,1,1.1653
1,1,1.1861
1,1,1.2054
1,1,1.2258
1,1,1.2449
1,1,1.2651
1,1,1.2866
1,1,1.3071
1,1,1.3264
1,1,1.3467
1,1,1.366
1,1,1.3881
1,1,1.4063
1,1,1.4256
1,1,1.4464
1,1,1.4656
1,1,1.4856
1,1,1.5062
1,1,1.5275
1,1,1.5466
1,1,1.5664
1,1,1.5859
1,1,1.6058
1,1,1.6262
1,1,1.6456
1,1,1.6664
1,1,1.6868
1,1,1.7063
1,1,1.7266
1,1,1.7476
1,1,1.7686
1,1,1.7892
1,1,1.8092
1,1,1.8285
1,1,1.8488
1,1,1.8683
1,1,1.888
1,1,1.9089
1,1,1.9303
1,1,1.9509
1,1,1.973
1,1,1.9915
1,1,2.0115
1,1,2.0316
1,1,2.0532
1,1,2.0737
1,1,2.0934
1,1,2.1139
1,1,2.1346
1,1,2.1548
1,1,2.1727
1,1,2.1937
1,1,2.2103
1,1,2.2304
1,1,2.2488
1,1,2.2685
1,1,2.2899
1,1,2.3093
1,1,2.3313
1,1,2.352
1,1,2.3718
1,1,2.3909
1,1,2.4104
1,1,2.4308
1,1,2.4484
1,1,2.469
1,1,2.4893
1,1,2.5101
1,1,2.5322
1,1,2.5518
1,1,2.5709
1,1,2.592
1,1,2.6129
1,1,2.6328
1,1,2.6522
1,1,2.6724
1,1,2.6913
1,1,2.7114
1,1,2.7307
1,1,2.7499
1,1,2.7709
1,1,2.7909
1,1,2.8123
1,1,2.8312
1,1,2.8514
1,1,2.8704
1,1,2.891
1,1,2.9123
1,1,2.9333
1,1,2.9512
1,1,2.9719
1,1,2.9919
1,1,3.0122
1,1,3.0317
1,1,3.05
1,1,3.0709
1,1,3.0904
1,1,3.1101
1,1,3.1303
1,1,3.1528
1,1,3.1751
1,1,3.1938
1,1,3.2133
1,1,3.2343
1,1,3.2522
1,1,3.2735
1,1,3.2931
1,1,3.3145
1,1,3.3337
1,1,3.3527
1,1,3.3751
1,1,3.3956
1,1,3.4153
1,1,3.4343
1,1,3.4554
1,1,3.4757
1,1,3.4935
1,1,3.5126
1,1,3.5355
1,1,3.5555
1,1,3.5735
1,1,3.5926
1,1,3.6122
1,1,3.6329
1,1,3.6528
1,1,3.6729
1,1,3.6928
1,1,3.7119
1,1,3.7331
1,1,3.7527
1,1,3.7722
1,1,3.7924
1,1,3.8124
1,1,3.8318
1,1,3.852
1,1,3.8741
1,1,3.8946
1,1,3.914
1,1,3.9331
1,1,3.9528
1,1,3.9713
1,1,3.9931
1,1,4.0133
1,1,4.0321
1,1,4.0523
1,1,4.0708
1,1,4.0914
1,1,4.1112
1,1,4.1313
1,1,4.1516
1,1,4.1725
1,1,4.1917
1,1,4.2102
1,1,4.2301
1,1,4.2493
1,1,4.2697
1,1,4.2878
1,1,4.3087
1,1,4.329
1,1,4.3479
1,1,4.3676
1,1,4.3884
1,1,4.4108
1,1,4.4305
1,1,4.4519
1,1,4.471
1,1,4.4912
1,1,4.511
1,1,4.5314
1,1,4.5509
1,1,4.5694
1,1,4.5892
1,1,4.6096
1,1,4.6291
1,1,4.6489
1,1,4.6693
1,1,4.6899
1,1,4.7091
1,1,4.7288
1,1,4.7497
1,1,4.7701
1,1,4.7887
1,1,4.8103
1,1,4.8296
1,1,4.8489
1,1,4.8675
1,1,4.8874
1,1,4.9073
1,1,4.927
1,1,4.9461
1,1,4.9645
1,1,4.9875
1,1,5.009
1,1,5.0286
1,1,5.0485
1,1,5.0689
1,1,5.0889
